FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
27343520	CHICKEN, NOODLES, VEG (NO CAR/DK GRN), TOMATO SAUCE	Chicken_or_turkey_noodles_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_tomato_based_sauce_mixture_	Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)	0	27343520.0
27343910	CHICKEN CHOW MEIN/CHOP SUEY W/ NOODLES	Chicken_or_turkey_chow_mein_or_chop_suey_with_noodles	Chicken or turkey chow mein or chop suey with noodles	0	27343910.0
27343950	CHICKEN, NOODLES  VEG(INCL CAR/DK GRN), CHEESE SCE	Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_cheese_sauce_mixture_	Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture)	0	27343950.0
27345010	CHICKEN, RICE  VEG (INCL CAR/DK GRN), NO SAUCE	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)	0	27345010.0
27345020	CHICKEN, RICE  VEG (NO CAR/DK GRN), NO SAUCE	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27345020.0
27345310	CHICKEN, RICE  VEG (INCL CAR/DK GRN), SOY SAUCE	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_soy_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), soy-based sauce (mixture)	0	27345310.0
27345320	CHICKEN, RICE  VEG (NO CAR/DK GRN), SOY SAUCE	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_soy_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), soy-based sauce (mixture)	0	27345320.0
27345410	CHIX, RICE,  VEG(INCL CAR/DK GRN), CR/SOUP-BASED SAU	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)	0	27345410.0
27345420	CHIX, RICE, AND VEG(NO CAR/DK GRN), CR/SOUP-BASED SAU	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)	0	27345420.0
27345440	CHICKEN, RICE  VEG (INCL CAR/DK GRN), CHEESE SAUCE	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_cheese_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture)	0	27345440.0
27345450	CHICKEN, RICE, VEG (NO CAR/DK GRN), CHEESE SAUCE	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_cheese_sauce_mixture_	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)	0	27345450.0
27345510	CHICKEN, RICE  VEG (INCL CAR/DK GRN), TOMATO SAUCE	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_tomato_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)	0	27345510.0
27345520	CHICKEN, RICE  VEG (NO CAR/DK GRN), TOMATO SAUCE	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_tomato_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)	0	27345520.0
27347100	CHICKEN OR TURKEY POT PIE	Chicken_or_turkey_pot_pie	Chicken or turkey pot pie	0	27347100.0
27347210	CHICKEN, STUFFING, VEG (NO CAR/DK GRN), NO SAUCE	Chicken_or_turkey_stuffing_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Chicken or turkey,stuffing, and vegetables (excluding carrots, broccoli, and dark green leafy), no sauce (mixture)	0	27347210.0
27347240	CHICKEN, DUMPLINGS, VEG (INCL CAR/DK GRN), GRAVY	Chicken_or_turkey_dumplings_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_gravy_mixture_	Chicken or turkey, dumplings, and vegetables (including carrots, broccoli, and/or dark green leafy), gravy (mixture)	0	27347240.0
27347250	CHICKEN, DUMPLINGS, VEG (NO CAR/DK GRN), GRAVY	Chicken_or_turkey_dumplings_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_gravy_mixture_	Chicken or turkey, dumplings, and vegetables (excluding carrots, broccoli, and dark green leafy), gravy (mixture)	0	27347250.0
27350050	SHRIMP CHOW MEIN OR CHOP SUEY W/ NOODLES	Shrimp_chow_mein_or_chop_suey_with_noodles	Shrimp chow mein or chop suey with noodles	0	27350050.0
27350060	SHRIMP CREOLE W/ RICE (INCLUDE SHRIMP JAMBALAYA)	Shrimp_creole_with_rice	Shrimp creole, with rice	0	27350060.0
27350080	TUNA NOODLE CASSEROLE W/ VEG, CREAM OR WHITE SAUCE	Tuna_noodle_casserole_with_vegetables_cream_or_white_sauce	Tuna noodle casserole with vegetables, cream or white sauce	0	27350080.0
27350110	BOUILLABAISSE	Bouillabaisse	Bouillabaisse	0	27350110.0
27360090	PAELLA, NFS	Paella_NFS	Paella, NFS	0	27360090.0
27362000	STEWED TRIPE W/ POTATOES, P.R. (MONDONGO)	Stewed_tripe_Puerto_Rican_style_with_potatoes_Mondongo_	Stewed tripe, Puerto Rican style, with potatoes (Mondongo)	0	27362000.0
27363000	GUMBO W/ RICE (NEW ORLEANS TYPE)	Gumbo_with_rice_New_Orleans_type_with_shellfish_pork_and_or_poultry_tomatoes_okra_rice_	Gumbo with rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra, rice)	0	27363000.0
27363100	JAMBALAYA W/ MEAT  RICE	Jambalaya_with_meat_and_rice	Jambalaya with meat and rice	0	27363100.0
27410210	BEEF  VEG (W/ CAR/DK GREEN, NO POTATO), NO SAUCE	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_no_sauce_mixture_	Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture)	0	27410210.0
27410220	BEEF  VEG (NO CAR/DK GREEN, NO POTATO), NO SAUCE	Beef_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27410220.0
27410250	BEEF SHISH KABOB W/ VEGETABLES, EXCLUDING POTATOES	Beef_shish_kabob_with_vegetables_excluding_potatoes	Beef shish kabob with vegetables, excluding potatoes	0	27410250.0
27411100	BEEF  VEG(W/ CAR/DK GREEN, NO POTATO), TOMATO SCE	Beef_with_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Beef with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0	27411100.0
27411120	SWISS STEAK	Swiss_steak	Swiss steak	0	27411120.0
27411200	BEEF W/ VEG (NO CAR/DK GREEN, NO POTATO),TOMATO SCE	Beef_with_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Beef with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0	27411200.0
27414100	BEEF W/ VEG (INCL CAR/DK GRN, NO POT), SOUP	Beef_with_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_mushroom_soup_mixture_	Beef with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), (mushroom) soup (mixture)	0	27414100.0
27415100	BEEF  VEG (W/ CAR/DK GREEN, NO POTATO), SOY SAUCE	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27415100.0
27415120	BEEF, TOFU  VEG(W/ CAR/DK GRN, NO POTATO),SOY SCE	Beef_tofu_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Beef, tofu, and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27415120.0
27415150	BEEF, CHOW MEIN OR CHOP SUEY, NO NOODLES	Beef_chow_mein_or_chop_suey_no_noodles	Beef chow mein or chop suey, no noodles	0	27415150.0
27415170	KUNG PAO BEEF	Kung_Pao_beef	Kung Pao beef	0	27415170.0
27415200	BEEF  VEG (NO CAR/DK GREEN, NO POTATO), SOY SAUCE	Beef_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27415200.0
27416150	PEPPER STEAK	Pepper_steak	Pepper steak	0	27416150.0
27416200	BEEF, GROUND, W/ EGG  ONION (MIXTURE)	Beef_ground_with_egg_and_onion_mixture_	Beef, ground, with egg and onion (mixture)	0	27416200.0
27416250	BEEF SALAD	Beef_salad	Beef salad	0	27416250.0
27416300	BEEF TACO FILLING: BEEF, CHEESE, TOMATO, TACO SAUCE	Beef_taco_filling_beef_cheese_tomato_taco_sauce	Beef taco filling: beef, cheese, tomato, taco sauce	0	27416300.0
27416400	SUKIYAKI (STIR FRIED BEEF  VEGS IN SOY SAUCE)	Sukiyaki_stir_fried_beef_and_vegetables_in_soy_sauce_	Sukiyaki (stir fried beef and vegetables in soy sauce)	0	27416400.0
27416450	BEEF  VEG (INCL CAR/DK GRN, NO POTATOES), GRAVY	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_gravy_mixture_	Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), gravy (mixture)	0	27416450.0
27416500	BEEF  VEG (NO CAR/DK GREEN, NO POT), GRAVY	Beef_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_gravy_mixture_	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), gravy (mixture)	0	27416500.0
27418110	SEASONED SHREDDED SOUP MEAT	Seasoned_shredded_soup_meat_Ropa_vieja_sopa_de_carne_ripiada_	Seasoned shredded soup meat (Ropa vieja, sopa de carne ripiada)	0	27418110.0
27418310	CORNED BEEF W/ TOMATO SAUCE  ONION, P.R. STYLE	Corned_beef_with_tomato_sauce_and_onion_Puerto_Rican_style_mixture_	Corned beef with tomato sauce and onion, Puerto Rican style (mixture)	0	27418310.0
27420020	HAM OR PORK SALAD	Ham_or_pork_salad	Ham or pork salad	0	27420020.0
27420060	PORK  VEG (W/ CAR/DK GREEN, NO POTATO), NO SAUCE	Pork_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_no_sauce_mixture_	Pork and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture)	0	27420060.0
27420080	GREENS W/ HAM OR PORK (MIXTURE)	Greens_with_ham_or_pork_mixture_	Greens with ham or pork (mixture)	0	27420080.0
27420160	MOO SHU (MU SHI) PORK, W/O PANCAKE	Moo_Shu_Mu_Shi_Pork_without_Chinese_pancake	Moo Shu (Mu Shi) Pork, without Chinese pancake	0	27420160.0
27420170	PORK AND ONIONS W/ SOY-BASED SAUCE	Pork_and_onions_with_soy_based_sauce_mixture_	Pork and onions with soy-based sauce (mixture)	0	27420170.0
27420200	PORK HASH,HAWAIIAN--PORK,VEG(NO CAR/DK GRN),SOY SCE	Pork_hash_Hawaiian_style_ground_pork_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce	Pork hash, Hawaiian style-ground pork, vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce	0	27420200.0
27420250	HAM  VEG (W/ CARROT/DK GREEN, NO POTATO), NO SAUCE	Ham_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_no_sauce_mixture_	Ham and vegetables (including carrots, broccoli, and/or dark- green leafy (no potatoes)), no sauce (mixture)	0	27420250.0
27420350	PORK  VEG (NO CAR/DK GREEN, NO POTATO), NO SAUCE	Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Pork and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27420350.0
27420370	PORK,TOFU  VEG(NO CAR/DK GREEN,NO POTATO)SOY SAUCE	Pork_tofu_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Pork, tofu, and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27420370.0
27420390	PORK CHOW MEIN OR CHOP SUEY, NO NOODLES	Pork_chow_mein_or_chop_suey_no_noodles	Pork chow mein or chop suey, no noodles	0	27420390.0
27420400	PORK  VEG (INCL CAR/DK GRN, NO POT), TOMATO SAUCE	Pork_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Pork and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0	27420400.0
27420410	PORK  VEG (NO CAR/DK GRN, NO POT), TOMATO SAUCE	Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Pork and vegetables (excluding carrots, broccoli, and dark- green leafy (no potatoes)), tomato-based sauce (mixture)	0	27420410.0
27420460	SAUSAGE  VEG (NO CAR/DK GRN/POT), TOMATO SAUCE	Sausage_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Sausage and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0	27420460.0
27420470	SAUSAGE  PEPPERS, NO SAUCE	Sausage_and_peppers_no_sauce_mixture_	Sausage and peppers, no sauce (mixture)	0	27420470.0
27420500	PORK  VEG (INCL CAR/DK GRN), SOY-BASED SAUCE	Pork_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_soy_based_sauce_mixture_	Pork and vegetables (including carrots, broccoli, and/or dark-green leafy), soy-based sauce (mixture)	0	27420500.0
27420510	PORK  VEG (NO CAR/DK GRN), SOY-BASED SAUCE	Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_soy_based_sauce_mixture_	Pork and vegetables (excluding carrots, broccoli, and dark- green leafy), soy-based sauce (mixture)	0	27420510.0
27420520	PORK SHISH KABOB WITH VEGETABLES, EXCLUDING POTATOES	Pork_shish_kabob_with_vegetables_excluding_potatoes	Pork shish kabob with vegetables, excluding potatoes	0	27420520.0
27430610	LAMB SHISH KABOB W/ VEGETABLES, EXCLUDING POTATOES	Lamb_shish_kabob_with_vegetables_excluding_potatoes	Lamb shish kabob with vegetables, excluding potatoes	0	27430610.0
27440110	CHICK/TURK  VEG (W/ CAR/DK GRN, NO POT), NO SAUCE	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_no_sauce_mixture_	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture)	0	27440110.0
27440120	CHICK/TURK  VEG (NO CAR/DK GRN, NO POT), NO SAUCE	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27440120.0
27440130	CHICKEN OR TURKEY SHISH KABOB W/VEGETABLES, EXCL POTATOES	Chicken_or_turkey_shish_kabob_with_vegetables_excluding_potatoes	Chicken or turkey shish kabob with vegetables, excluding potatoes	0	27440130.0
27442110	CHICKEN/TURKEY  VEG (W/ CAR/DK GREEN,NO POT),GRAVY	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_gravy_mixture_	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), gravy (mixture)	0	27442110.0
27442120	CHICKEN/TURKEY  VEG(NO CAR/DK GREEN,NO POT), GRAVY	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_gravy_mixture_	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), gravy (mixture)	0	27442120.0
27443110	CHICKEN A LA KING W/VEG(INCL CAR/DK GRN),WHITE SCE	Chicken_or_turkey_a_la_king_with_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_cream_white_or_soup_based_sauce	Chicken or turkey a la king with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), cream, white, or soup-based sauce	0	27443110.0
27443120	CHICKEN A LA KING W/ VEG(NO CAR/DK GRN),WHITE SAUCE	Chicken_or_turkey_a_la_king_with_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_cream_white_or_soup_based_sauce	Chicken or turkey a la king with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), cream, white, or soup-based sauce	0	27443120.0
27445110	CHICKEN  VEG (INCL CAR/DK GRN, NO POT), SOY SAUCE	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27445110.0
27445120	CHICKEN  VEG (NO CAR/DK GRN, NO POT), SOY SAUCE	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27445120.0
27445125	CHICKEN  VEG (INCL CAR/DK GRN, NO POT), TOMATO SAUCE	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0	27445125.0
27445130	CHICKEN  VEG (NO CAR/DK GRN, NO POT), TOMATO SAUCE	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0	27445130.0
27445150	GENERAL TSO CHICKEN	General_Tso_General_Gau_chicken	General Tso (General Gau) chicken	0	27445150.0
27445220	KUNG PAO CHICKEN	Kung_pao_chicken	Kung pao chicken	0	27445220.0
27446100	CHICKEN CHOW MEIN/CHOP SUEY, NO NOODLES	Chicken_or_turkey_chow_mein_or_chop_suey_no_noodles	Chicken or turkey chow mein or chop suey, no noodles	0	27446100.0
27446200	CHICKEN OR TURKEY SALAD	Chicken_or_turkey_salad	Chicken or turkey salad	0	27446200.0
27446205	CHICKEN/TURKEY SALAD WITH NUTS AND/OR FRUITS	Chicken_or_turkey_salad_with_nuts_and_or_fruits	Chicken or turkey salad with nuts and/or fruits	0	27446205.0
27446220	CHICKEN SALAD W/ EGG	Chicken_or_turkey_salad_with_egg	Chicken or turkey salad with egg	0	27446220.0
27446300	CHICKEN GARDEN SALAD W/ TOMATO/CARROT, NO DRESSING	Chicken_or_turkey_garden_salad_chicken_and_or_turkey_tomato_and_or_carrots_other_vegetables_no_dressing	Chicken or turkey garden salad (chicken and/or turkey, tomato and/or carrots, other vegetables), no dressing	0	27446300.0
27446315	CHICKEN GARDEN SALAD W/ BACON,CHEESE,TOMATO/CARROT,NO DRSG	Chicken_or_turkey_garden_salad_with_bacon_chicken_and_or_turkey_bacon_cheese_lettuce_and_or_greens_tomato_and_or_carrots_other_vegetables_no_dressing	Chicken or turkey garden salad with bacon (chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables), no dressing	0	27446315.0
27446350	ORIENTAL CHICKEN GARDEN SALAD, NO DRESSING	Oriental_chicken_or_turkey_garden_salad_chicken_and_or_turkey_lettuce_fruit_nuts_no_dressing	Oriental chicken or turkey garden salad (chicken and/or turkey, lettuce, fruit, nuts), no dressing	0	27446350.0
27446355	ORIENTAL CHICKEN GARDEN SALAD W/ CRISPY NOODLES,NO DRESSING	Oriental_chicken_or_turkey_garden_salad_with_crispy_noodles_chicken_and_or_turkey_lettuce_fruit_nuts_crispy_noodles_no_dressing	Oriental chicken or turkey garden salad with crispy noodles (chicken and/or turkey, lettuce, fruit, nuts, crispy noodles), no dressing	0	27446355.0
27446360	CHICKEN/TURKEY CAESAR GARDEN SALAD, NO DRESSING	Chicken_or_turkey_caesar_garden_salad_chicken_and_or_turkey_lettuce_tomato_cheese_no_dressing	Chicken or turkey caesar garden salad (chicken and/or turkey, lettuce, tomato, cheese), no dressing	0	27446360.0
27446400	CHICKEN  VEG (INCL CAR/DK GRN)(NO POT), CHEESE SCE	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_cheese_sauce_mixture_	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), cheese sauce (mixture)	0	27446400.0
27450010	CRAB SALAD	Crab_salad	Crab salad	0	27450010.0
27450020	LOBSTER SALAD	Lobster_salad	Lobster salad	0	27450020.0
27450040	SHRIMP CHOW MEIN OR CHOP SUEY, NO NOODLES	Shrimp_chow_mein_or_chop_suey_no_noodles	Shrimp chow mein or chop suey, no noodles	0	27450040.0
27450060	TUNA SALAD	Tuna_salad	Tuna salad	0	27450060.0
27450070	SHRIMP SALAD	Shrimp_salad	Shrimp salad	0	27450070.0
27450080	SEAFOOD SALAD	Seafood_salad	Seafood salad	0	27450080.0
27450090	TUNA SALAD W/ CHEESE	Tuna_salad_with_cheese	Tuna salad with cheese	0	27450090.0
27450100	TUNA SALAD W/ EGG	Tuna_salad_with_egg	Tuna salad with egg	0	27450100.0
27450130	CRAB SALAD MADE W/ IMITATION CRAB	Crab_salad_made_with_imitation_crab	Crab salad made with imitation crab	0	27450130.0
27450250	OYSTERS ROCKEFELLER	Oysters_Rockefeller	Oysters Rockefeller	0	27450250.0
27450310	LOMI SALMON	Lomi_salmon	Lomi salmon	0	27450310.0
27450400	SHRIMP  VEG (W/ CAR/DK GREEN, NO POT), NO SAUCE	Shrimp_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_no_sauce_mixture_	Shrimp and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture)	0	27450400.0
27450405	SHRIMP  VEG (NO CARROT/DK GREEN, NO POT), NO SAUCE	Shrimp_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Shrimp and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27450405.0
27450410	SHRIMP  VEG (W/ CAR/DK GREEN, NO POT), SOY SAUCE	Shrimp_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Shrimp and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27450410.0
27450420	SHRIMP  VEG (NO CARROT/DK GREEN, NO POT),SOY SAUCE	Shrimp_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Shrimp and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27450420.0
27450450	SHRIMP CREOLE, NO RICE	Shrimp_creole_no_rice	Shrimp creole, no rice	0	27450450.0
27450660	SHELLFISH  VEG(NO CAR/DK GRN/POT),SOUP-BASED SAUCE	Shellfish_mixture_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_mushroom_soup_mixture_	Shellfish mixture and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), (mushroom) soup (mixture)	0	27450660.0
27450700	FISH  VEG (INCL CAR/DK GRN, NO POT), TOMATO SAUCE	Fish_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Fish and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0	27450700.0
27450740	FISH  VEGETABLES (W/ CAR/DK GRN), SOY-BASED SAUCE	Fish_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Fish and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27450740.0
27450750	FISH  VEGETABLES (NO CAR/DK GRN), SOY-BASED SAUCE	Fish_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Fish and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27450750.0
27451070	CODFISH SALAD, P.R. (SERENATA)	Codfish_salad_Puerto_Rican_style_Serenata_	Codfish salad, Puerto Rican style (Serenata)	0	27451070.0
27460510	ANTIPASTO W/ HAM, FISH, CHEESE, VEGETABLES	Antipasto_with_ham_fish_cheese_vegetables	Antipasto with ham, fish, cheese, vegetables	0	27460510.0
27460710	LIVERS, CHICKEN, CHOPPED, W/ EGGS  ONION (MIXTURE)	Livers_chicken_chopped_with_eggs_and_onion_mixture_	Livers, chicken, chopped, with eggs and onion (mixture)	0	27460710.0
27460750	LIVER, BEEF OR CALVES,  ONIONS	Liver_beef_or_calves_and_onions	Liver, beef or calves, and onions	0	27460750.0
27464000	GUMBO, NO RICE (NEW ORLEANS TYPE W/MEAT, TOM, OKRA)	Gumbo_no_rice_New_Orleans_type_with_shellfish_pork_and_or_poultry_tomatoes_okra_	Gumbo, no rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra)	0	27464000.0
27500050	SANDWICH, NFS	Sandwich_NFS	Sandwich, NFS	0	27500050.0
27510700	MEATBALL  SPAG SAU SUB SAND	Meatball_and_spaghetti_sauce_submarine_sandwich	Meatball and spaghetti sauce submarine sandwich	0	27510700.0
27510950	REUBEN(CORN BEEF W/ SAUERKRAUT  CHEESE) W/ SPREAD	Reuben_sandwich_corned_beef_sandwich_with_sauerkraut_and_cheese_with_spread	Reuben sandwich (corned beef sandwich with sauerkraut and cheese), with spread	0	27510950.0
27513010	ROAST BEEF SANDWICH	Roast_beef_sandwich	Roast beef sandwich	0	27513010.0
27513040	ROAST BEEF SUB SAND, W/ LETT, TOM, SPRD	Roast_beef_submarine_sandwich_with_lettuce_tomato_and_spread	Roast beef submarine sandwich, with lettuce, tomato and spread	0	27513040.0
27513050	ROAST BEEF SANDWICH W/ CHEESE	Roast_beef_sandwich_with_cheese	Roast beef sandwich with cheese	0	27513050.0
