	BMXBMI	PROT	CARB	SUGR	FIBE	TFAT	SFAT	MFAT	PFAT	CHOL	ATOC	ATOA	RET	VARA	ACAR	BCAR	CRYP	LYCO	LZ	VB1	VB2	NIAC	VB6	FOLA	FA	FF	FDFE	CHL	VB12	B12A	VC	VD	VK	CALC	PHOS	MAGN	IRON	ZINC	COPP	SODI	POTA	SELE	CAFF	THEO	ALCO	S040	S060	S080	S100	S120	S140	S160	S180	M161	M181	M201	M221	P182	P183	P184	P204	P205	P225	P226
S060	0.00602853628030899	0.363757407382276	0.388409073461404	0.361729688462588	0.20449374510236	0.512141378513859	0.739989183424437	0.376318438360102	0.220338305073072	0.25697431771114	0.17254450430526	0.00552830442836486	0.423310600655664	0.389840874992697	0.112938632780441	0.163783048065297	0.0166821836021041	0.136376304297206	0.121465377360907	0.33221811314533	0.416267969061971	0.172375930463874	0.167254021564165	0.180801465628719	0.179238229021097	0.0864609499087045	0.187921459611344	0.239330444424419	0.249270172086762	-0.00325169825275586	0.0748631664710302	0.256660993484859	0.139013678119393	0.543291068025765	0.448335428250591	0.279462289326556	0.289661188082698	0.34428266299079	0.240214935510121	0.343969951580571	0.343128420656566	0.305484178610462	0.0772756982505086	0.142286425718365	-0.155933292034435	0.955307097930939	1	0.664760888492613	0.903122909198176	0.381932326647228	0.890212917524899	0.638274825645731	0.613173527087563	0.381914984736155	0.367745708551071	0.11757858280732	-0.00450165276762978	0.214793440106618	0.24546680903799	0.128170155240158	0.0828986814372799	0.0147448046954135	0.0348523814397572	0.0118814317883608
S080	0.00359578813670772	0.209828054080406	0.221325305660825	0.241004829006973	0.0886069822236128	0.383945280511891	0.6361433761683	0.254268122130892	0.109991419479665	0.172281248003821	0.069258510266974	0.00519993434345466	0.256827002817447	0.258316622045482	0.023303499489777	0.140956419597835	-0.0438099981970633	0.0250215137562473	0.148634528824359	0.142797842351736	0.21268102590459	0.0596761809378586	0.0536851190302233	0.0557948763961817	0.081819633970688	-0.00537356935670376	0.067293381089151	0.129599097777048	0.138907428874195	0.0106880144294925	-0.0044361422513842	0.133758041299635	0.152809049906465	0.304287264803894	0.259966756177934	0.135619977735024	0.143863392811076	0.218021258655592	0.114471249241014	0.183250371051314	0.16242381488589	0.154658962704905	0.0182700059791074	0.257122516110915	-0.143960836129666	0.584878061833372	0.664760888492613	1	0.893879801733449	0.916669107885676	0.834343332872885	0.429049997594893	0.453644722151334	0.268161971575446	0.247921655856275	0.0330854645911993	-0.0223970666435894	0.104967140069866	0.119118751766638	0.0951994197920703	0.060055864542657	-0.0330930158996114	0.0054089957245985	-0.0291619333554818
S100	0.0174842068810166	0.34614758317587	0.331124447335695	0.311192918247867	0.168314355387017	0.518778726009388	0.780376085892759	0.374670445325997	0.204147542843683	0.24937135638446	0.159211619436654	0.0213817959630254	0.363931549869072	0.35527757513401	0.0879153479689781	0.175909032563136	-0.0246233767619864	0.115652560516157	0.140044953951723	0.267771698881673	0.344580241359985	0.155359770645127	0.138346138737958	0.134938365628075	0.142803992634161	0.0537799450975199	0.143376146511782	0.213500890473415	0.215159140012815	0.00514089304086111	0.0439876886190507	0.180106510273837	0.158303760195157	0.469300257587578	0.403273032454054	0.238647074935843	0.240723056690662	0.328591696420356	0.207051084412779	0.330034787367862	0.287441426635817	0.278287667874477	0.0579777682114324	0.220760526394687	-0.167693045216883	0.854808191172071	0.903122909198176	0.893879801733449	1	0.716018795580642	0.96695997017199	0.61201964539499	0.609376277384336	0.394927213981084	0.363703437153793	0.119159330303142	-0.00976297018280814	0.199166355456382	0.212658109938463	0.143646044273411	0.0978230381744092	-0.00600055773920153	0.0297263695694024	-0.00703373043111266
S120	-8.48456770192905e-05	0.112233686062821	0.123394367626026	0.161688252814051	0.0224551433739964	0.282549245886343	0.494408876708487	0.184543357830625	0.0612909981870783	0.105084014026439	0.0279225863882126	-0.00421204514173268	0.115187003768024	0.139864265453371	-0.0275267076030876	0.108166608437492	-0.0766567553405569	-0.0262860293692973	0.105965471955298	0.0271789402542767	0.0701156246384649	0.0207555444136795	0.00462743485090256	-0.0231445773253455	0.00716483037867813	-0.0473790626490693	-0.0135897717948019	0.0570144183875918	0.054624088135922	-0.00340673623452365	-0.0411975825274916	0.0337686836673791	0.104692618806638	0.115489509946879	0.135042491543929	0.0505476863078678	0.0595413885301418	0.132651769597943	0.0476740433804466	0.104331549306264	0.0655500816539278	0.0648338430268364	-0.0165457179439377	0.289602154363789	-0.101231459171794	0.311887245027897	0.381932326647228	0.916669107885676	0.716018795580642	1	0.65832807328713	0.278472352583426	0.330969364069093	0.211372141729671	0.178232728973918	0.0516879017110585	-0.00744214735586939	0.0587420436601356	0.0461522291503825	0.100046781232646	0.0598166304049327	-0.0315174362301399	0.0168693399608965	-0.026263737866092
S140	0.0460060927777129	0.432039161265202	0.374864117443893	0.329576214315117	0.172495253031596	0.608419733811126	0.859740084369433	0.470667485291414	0.268896996582718	0.311117146680227	0.202168306186105	0.0308718127875891	0.36831622048722	0.343666107544014	0.10658850838465	0.149418590784432	-0.0163202219077159	0.186830061107608	0.0926295718585437	0.332890828130889	0.404622409152158	0.224056654946845	0.177861921540894	0.158805262744883	0.174654137708105	0.0548412478390652	0.171110552939321	0.27545688771662	0.289185071322065	0.0107439153263953	0.0344999301988724	0.22071621655118	0.11677965088239	0.524714306195724	0.475910741230375	0.248103870172779	0.282220482969312	0.412120486382997	0.223154915048538	0.439904042183805	0.338142425545091	0.359343519178291	0.0841831850696562	0.194928729753385	-0.171289751076609	0.86784601527092	0.890212917524899	0.834343332872885	0.96695997017199	0.65832807328713	1	0.715594958178576	0.719703182354469	0.524300936665636	0.45594216621057	0.197284217133316	0.0316781659175839	0.262020550244752	0.271056776904039	0.200342950781682	0.166165366366006	0.047284616811995	0.0992440635548966	0.0435146962238574
S160	0.134552016946239	0.709290864759249	0.550475318718978	0.391695095289299	0.302841498886211	0.943388935651796	0.960403692732148	0.876806743395239	0.714528069274075	0.626571624107835	0.579154336755035	0.109659680443895	0.365721413848627	0.340461898213902	0.186749701269714	0.138194702999659	-0.0191717845131501	0.254856561594228	0.0518519670871512	0.560585386158883	0.590908449551994	0.471955976527257	0.380270446825858	0.279980896869473	0.19782196435184	0.232093209013688	0.263076923050198	0.624936778566401	0.377221082901346	-0.00568967173813882	0.0881500852901539	0.289037774931063	0.155844811004533	0.5279610467967	0.714961106431732	0.412042593787188	0.432194946536898	0.568302109577646	0.418052736169718	0.789412288020738	0.564312857850332	0.641939761070034	0.131288063439123	0.197066816935582	-0.0899336015073547	0.625248242385214	0.638274825645731	0.429049997594893	0.61201964539499	0.278472352583426	0.715594958178576	1	0.949884742381205	0.791907940756055	0.866271341396784	0.562557070810223	0.0992933389868535	0.713276256242377	0.619711983344532	0.160219561974096	0.525911589310406	0.107175695986677	0.215357339664604	0.14870171492487
S180	0.166058174256955	0.667862991560702	0.488810281926746	0.370089099076261	0.217461295559396	0.904308877641222	0.953723464879294	0.844963416641904	0.638739289596243	0.61561740308323	0.494045383336422	0.0947620548110049	0.345828810546046	0.287808932739279	0.133565319659978	0.079727083124976	-0.0502559911013563	0.255790056701101	-0.0162728491569613	0.521211800516841	0.564739537520361	0.446666444228784	0.341146202613657	0.188241520583387	0.153196814458933	0.131253239212888	0.18396678577626	0.606983201231661	0.364324878349622	-0.0146467385375481	0.0400536750766991	0.267702595837579	0.0709774087801196	0.496285401793459	0.67202603687237	0.350317580210675	0.37672882326871	0.559692884844456	0.358204641116374	0.749754801799566	0.511786729928481	0.605231804414123	0.139807336071725	0.210460748691885	-0.0550742227429459	0.607045051160705	0.613173527087563	0.453644722151334	0.609376277384336	0.330969364069093	0.719703182354469	0.949884742381205	1	0.783773467646174	0.834495143085713	0.512769897361078	0.0639937525415612	0.638034333421702	0.544262945479631	0.156889760376706	0.520593736630678	0.0569674755449428	0.187347854216181	0.106819721128714
M161	0.103247743807999	0.661776736407711	0.32071634158108	0.267712281123375	0.111604442561633	0.751407453939563	0.750413043582461	0.757107587497021	0.50919996245064	0.657378558871658	0.407987443691645	0.106064229288399	0.233165810673201	0.218957920717002	0.130540446549538	0.0903664645660383	-0.0492746376557879	0.185932812564002	0.0237581159626993	0.383024376684448	0.421385191149418	0.481303592593158	0.403905511726016	0.113441810028165	0.0850475742477155	0.0874335593568872	0.108464081820334	0.583703540465676	0.361664953767862	0.0586077799036114	0.06179576116341	0.214966473270189	0.0869758189551849	0.287445004537327	0.522304159882296	0.249541645199968	0.272269878081634	0.516725958714902	0.28930908369773	0.65857213266811	0.432918401105794	0.57191456970171	0.0460889240437806	0.0883359826870032	-0.0630813042885022	0.396512834241566	0.381914984736155	0.268161971575446	0.394927213981084	0.211372141729671	0.524300936665636	0.791907940756055	0.783773467646174	1	0.733100296115317	0.450609792166565	0.0494270569783699	0.502327998082661	0.431863822420652	0.167481146831004	0.612924245718042	0.116155729220274	0.297043864922851	0.156332089998151
M181	0.142901871982472	0.703541684272144	0.465775905346618	0.304933483617031	0.32875232841258	0.961425303308261	0.800241483195318	0.998797370084462	0.838369303784139	0.605475991597985	0.786383566910303	0.222996234377488	0.271168605414027	0.255953934096029	0.184721833848121	0.102779644699314	-0.00923749861585539	0.142662304050449	0.052651311304285	0.483484464323026	0.508533932646964	0.510174993255603	0.411050733054955	0.255630383951848	0.122655009902155	0.283960153277454	0.220016215236009	0.633513528017257	0.339900876147168	0.00131418918747047	0.112661313439832	0.248196077632634	0.180910676919396	0.40082996708609	0.676351148485021	0.502683155067403	0.378466600870483	0.522053562441706	0.532528672984645	0.725825982448991	0.569370528389798	0.633429015826514	0.0861260789853235	0.242775148908866	-0.0606835592180655	0.363530137720031	0.367745708551071	0.247921655856275	0.363703437153793	0.178232728973918	0.45594216621057	0.866271341396784	0.834495143085713	0.733100296115317	1	0.697332945510222	0.0984364895490627	0.845299665062833	0.679917152949131	0.153440719096614	0.558384622528837	0.138687785679217	0.23870186620695	0.183496187855234
M201	0.0213956766985114	0.558296360720638	0.337194360588264	0.221645432161622	0.245589842920234	0.669786801746057	0.489910096776037	0.70215809631195	0.656632610600502	0.414446019090832	0.635759555508045	0.190854859004196	0.213556808940399	0.221808956547575	0.0756555917398266	0.120487199159115	0.0910077138529172	0.0778204230194442	0.050812276270257	0.396784346972304	0.372998635501996	0.476150993422998	0.389773439585591	0.231561336043182	0.0797440064106788	0.296252193695883	0.188236480667346	0.498357841713251	0.418834098667099	-0.00755721580203645	0.163669873218851	0.411011173343939	0.116523022355514	0.273556128566954	0.535061592190604	0.423596908756064	0.276482693862918	0.322404243053278	0.404144380485464	0.536213038040458	0.48408848931422	0.523640049287692	0.0478774128776179	0.277653127316017	-0.0233311035573702	0.120897372375412	0.11757858280732	0.0330854645911993	0.119159330303142	0.0516879017110585	0.197284217133316	0.562557070810223	0.512769897361078	0.450609792166565	0.697332945510222	1	0.349458661761543	0.657493289782199	0.477494309116674	0.367235032830557	0.461925373948914	0.490334470209989	0.309571318443971	0.478717974388813
M221	-0.0598581478181392	0.117286012305252	0.0467253588400544	-0.0122721484523003	0.0398822005547481	0.131256928491805	0.0789926259322991	0.106522125152904	0.197199443120983	0.0670093764446965	0.129420190093352	0.0585371234764467	0.0337686696353964	0.0555841453791269	0.0204603588329013	0.0507271965107131	0.0767281205909545	-0.0202342859390638	0.0220778370551366	0.0840943826016852	0.0807836215128327	0.0972926164166419	0.0637147177697171	0.0340024820661461	0.0167790074146271	0.0374550162867728	0.0294214777878725	0.0980435360151059	0.197212536233433	0.000232875751720369	-0.0206204106760035	0.164669806717792	0.0529361160871233	0.092115515072955	0.136138306679782	0.0921318239248232	0.048130886445062	0.0292812920437312	0.125174340799075	0.108288926676036	0.109949279817129	0.138550969388092	-0.0718834816928283	0.149559293346511	-0.0567140484381036	0.00655772580487175	-0.00450165276762978	-0.0223970666435894	-0.00976297018280814	-0.00744214735586939	0.0316781659175839	0.0992933389868535	0.0639937525415612	0.0494270569783699	0.0984364895490627	0.349458661761543	1	0.184351057309646	0.192723167178154	0.135286349348717	0.126383015419811	0.528167424353268	0.12117808053033	0.421421351751655
P182	0.121601786331135	0.593785478056886	0.435705631753737	0.207550580022972	0.354220144474611	0.869767786686135	0.611927488899218	0.838089171858512	0.998121933640829	0.476667294231864	0.753371734442232	0.177625876122997	0.194502706943106	0.266884598087122	0.274069889039145	0.194954425066159	0.0259245548560272	0.127091077613269	0.0189838372646021	0.465364824586484	0.410364977495964	0.446334213624786	0.362609918769692	0.265374979244391	0.111845261297445	0.31364614497999	0.222749734125389	0.526903918333021	0.237896855679013	-0.050639142011849	0.144404232816818	0.203410649775778	0.208442294439161	0.31823394749458	0.584731687802417	0.468217127535066	0.342850340996172	0.369302024327563	0.520094490780845	0.683281133134302	0.503628236631469	0.57448207705184	0.0161567887652652	0.167333355944391	-0.0416619539241727	0.206384658472026	0.214793440106618	0.104967140069866	0.199166355456382	0.0587420436601356	0.262020550244752	0.713276256242377	0.638034333421702	0.502327998082661	0.845299665062833	0.657493289782199	0.184351057309646	1	0.896767065383841	0.141767532284255	0.473918797826216	0.197473348697414	0.225684909660445	0.235068367028654
P183	0.0452471540674709	0.505786713910146	0.398380947864031	0.178605680281967	0.350243308325936	0.747350260653585	0.529398651497547	0.67516271945508	0.916719767145703	0.410590136626453	0.587724291103299	0.130825130010516	0.175247695741795	0.28009006845199	0.293668048009004	0.234147079361682	0.0984137345546168	0.158092966965498	0.0291285302713248	0.428715777823748	0.341313060937283	0.31289766159646	0.305941040995411	0.274181109932468	0.124129157703093	0.313683592868927	0.233353425607627	0.462450847034455	0.238237130131452	-0.0347431749384824	0.167949455981106	0.235056150359738	0.226159699407212	0.290954523209353	0.501910635284319	0.39149400477487	0.291099209781606	0.293268752953569	0.490989743933144	0.601274841205562	0.452436332114953	0.495893376271579	-0.0308673153626427	0.0486813589447573	-0.0880523728956747	0.237989366384634	0.24546680903799	0.119118751766638	0.212658109938463	0.0461522291503825	0.271056776904039	0.619711983344532	0.544262945479631	0.431863822420652	0.679917152949131	0.477494309116674	0.192723167178154	0.896767065383841	1	0.170441681780019	0.384680245791895	0.236292885946185	0.240478445773886	0.261637422164297
P184	-0.0442629869682063	0.207417916147763	0.166143008368089	0.145292770245664	0.14301559238701	0.175677797557775	0.177219187795596	0.159087998225315	0.155968597711833	0.00432990820483536	0.204266593199934	0.193037898955989	0.197591588045619	0.222897463517775	-0.02169441705628	0.149107069644358	0.159417683409747	-0.0112602314857281	0.0826562961218944	0.175383835256253	0.153471533676886	0.22275575776842	0.27971028472125	0.236956695149669	0.212528387162447	0.140803303004428	0.238620505781476	0.080113339595145	0.475771753653101	0.205320394519681	0.207115358496986	0.36723167342037	0.109574672250319	0.221376347362289	0.238913981318363	0.219697477631791	0.104685430536966	0.160097082149917	0.220094013957676	0.16802242270306	0.20669245726673	0.231715176363546	-0.0215868419508908	0.0563141909037897	-0.0957899654772951	0.206059303096641	0.128170155240158	0.0951994197920703	0.143646044273411	0.100046781232646	0.200342950781682	0.160219561974096	0.156889760376706	0.167481146831004	0.153440719096614	0.367235032830557	0.135286349348717	0.141767532284255	0.170441681780019	1	-0.0345329693970442	0.503063989096195	0.179702981350481	0.42286192311249
P204	0.0571433034414986	0.595015647733106	0.227369513253879	0.164935888789083	0.0533644846274146	0.552501411033094	0.451570209309395	0.567011352727802	0.489888328288252	0.871245638192435	0.397658479464709	0.0709977107365984	0.0987345978643375	0.11376016632749	0.0736849372646667	0.0713566797881741	-0.0237349264375692	0.0481855573102285	0.054858626497842	0.334075698460146	0.314642059828954	0.403003198006191	0.347431116670228	0.0356029768775931	-0.0576957604213125	0.132425463579202	0.00451506993000967	0.78488335466074	0.204738111811704	-0.0709606205380088	0.0972805992500372	0.327296967983181	0.0666263073808209	0.0894677429492381	0.433678057940156	0.196883018548114	0.158601511319261	0.327541978797875	0.18449061163346	0.550348819958653	0.353533403737907	0.60931346023151	-0.0101025953394155	0.092917384970042	0.0609313628663749	0.0658843556262003	0.0828986814372799	0.060055864542657	0.0978230381744092	0.0598166304049327	0.166165366366006	0.525911589310406	0.520593736630678	0.612924245718042	0.558384622528837	0.461925373948914	0.126383015419811	0.473918797826216	0.384680245791895	-0.0345329693970442	1	0.272999467418163	0.568100125829364	0.434537294831904
P205	-0.132177030568389	0.250284451542176	0.163370165966118	0.117368933919464	0.131870850340262	0.161094815835573	0.0760312466978095	0.146151586838074	0.230113721008846	0.156963407151979	0.231426175756268	0.0378733853251546	0.0990300414488643	0.194036222507499	0.0509399849062298	0.19941121751711	0.287346984185049	-0.0150730728720704	0.132629797532494	0.196213422088968	0.106033867622233	0.189918638470226	0.215357545725736	0.140579863708628	0.0353290537576118	0.196353029554814	0.109854383578479	0.235633028943348	0.451855349061245	0.0132638021746724	0.237542932451284	0.597198136375048	0.14890009018216	0.130717969395877	0.25786422634671	0.19871037717959	0.106127359032888	0.0365373225639113	0.216958913154587	0.19605625853149	0.251756977327075	0.313000553285826	-0.0929170499705028	0.102033719452818	-0.0903813622225673	0.0295101193503291	0.0147448046954135	-0.0330930158996114	-0.00600055773920153	-0.0315174362301399	0.047284616811995	0.107175695986677	0.0569674755449428	0.116155729220274	0.138687785679217	0.490334470209989	0.528167424353268	0.197473348697414	0.236292885946185	0.503063989096195	0.272999467418163	1	0.65264908253154	0.932119083354508
P225	-0.0395008124140613	0.290147652699803	0.218865542788073	0.177852567437155	0.104049162927973	0.249705595205851	0.177591092959168	0.243968383612755	0.255219177389755	0.279079069122586	0.232056833704179	-0.0148088129892388	0.0512397299389431	0.16476956531032	0.177962260361827	0.193142692510399	0.115502890760507	0.0571137103697032	0.0829330222628917	0.26819947692025	0.119202485208756	0.203089598390216	0.197081520649845	0.10136319217335	0.0222453450187456	0.145675481886618	0.0783231297442346	0.302599782408212	0.227422015687838	-0.0380727747792812	0.20137182034482	0.58326829700238	0.0867549253616036	0.0798718182919882	0.239314278096119	0.135370910681397	0.108320608656056	0.0809524860063454	0.121863131438795	0.307446316305275	0.269727268533994	0.337638540310334	-0.0330614946427863	0.0517091285889416	-0.0508561337383358	0.0246459978601946	0.0348523814397572	0.0054089957245985	0.0297263695694024	0.0168693399608965	0.0992440635548966	0.215357339664604	0.187347854216181	0.297043864922851	0.23870186620695	0.309571318443971	0.12117808053033	0.225684909660445	0.240478445773886	0.179702981350481	0.568100125829364	0.65264908253154	1	0.766196136994639
P226	-0.108025735107722	0.315080865549474	0.202569321188752	0.148326925358364	0.156419616937951	0.204615943127996	0.109164003768717	0.189440442102614	0.269416222407528	0.283829425023868	0.269817569193168	0.0066881628079181	0.0892980966854955	0.189836324817762	0.0636563059803133	0.202791448310552	0.246079152966778	0.00937971579175271	0.165903892968673	0.24120835016484	0.150178878808075	0.237286331799478	0.242559665747547	0.169686517151001	0.0291516020299996	0.253819026311132	0.127889019212072	0.35595841191782	0.4449691324146	-0.0190521049767388	0.277376517617943	0.656332419486859	0.168411396677584	0.131575672890853	0.305461558796994	0.233501403381047	0.130823982237527	0.0583449876642608	0.221723867697449	0.243817393395939	0.31035004173606	0.429359730713072	-0.076693870408782	0.118006722170771	-0.0507883161324385	0.0182196276360844	0.0118814317883608	-0.0291619333554818	-0.00703373043111266	-0.026263737866092	0.0435146962238574	0.14870171492487	0.106819721128714	0.156332089998151	0.183496187855234	0.478717974388813	0.421421351751655	0.235068367028654	0.261637422164297	0.42286192311249	0.434537294831904	0.932119083354508	0.766196136994639	1
