Food	Axis	correlation	pval	qval	Significance
Fava beans dry cooked fat added in cooking	Axis.1	0.0479093231655799	0.204532762387076	0.406263706111316	
Fava beans dry cooked fat added in cooking	Axis.2	-0.0178972753594752	0.63569639135558	0.800707241876993	
Fava beans dry cooked fat added in cooking	Axis.3	-0.010396749761894	0.783179612676129	0.88202752495564	
Fava beans dry cooked fat added in cooking	Axis.4	0.00724239640279656	0.847987579120289	0.912808791139636	
Fava beans dry cooked fat added in cooking	Axis.5	0.019612678335312	0.60366452215442	0.77290380319992	
Fava beans dry cooked fat added in cooking	Axis.6	-0.0269839096044276	0.475034129554458	0.673642530908522	
Fava beans dry cooked fat added in cooking	Axis.7	-0.0423840828381072	0.261742414620018	0.478897793311074	
Fava beans dry cooked fat added in cooking	Axis.8	0.0525148196373923	0.164265561656615	0.351564670704195	
Fava beans dry cooked fat added in cooking	Axis.9	0.058173595476774	0.123320769482299	0.290756285771273	
Fava beans dry cooked fat added in cooking	Axis.10	-0.0563301612460934	0.135679956109986	0.308605390367812	
Pink beans dry cooked fat added in cooking	Axis.1	0.033669267519913	0.37272747682898	0.584275504218401	
Pink beans dry cooked fat added in cooking	Axis.2	-0.0130201366405386	0.730381500960771	0.847242541114494	
Pink beans dry cooked fat added in cooking	Axis.3	-0.00762714352190787	0.840018145785081	0.912379259466941	
Pink beans dry cooked fat added in cooking	Axis.4	0.00539482668325492	0.886459413601793	0.936231800486602	
Pink beans dry cooked fat added in cooking	Axis.5	0.014321386526412	0.704641036393009	0.828989454580011	
Pink beans dry cooked fat added in cooking	Axis.6	-0.0189719457814103	0.615544425583043	0.78292931324159	
Pink beans dry cooked fat added in cooking	Axis.7	-0.0282713480965758	0.454215095410073	0.65533521228319	
Pink beans dry cooked fat added in cooking	Axis.8	0.0357092306199358	0.344446305816465	0.562110882907577	
Pink beans dry cooked fat added in cooking	Axis.9	0.0411035602018386	0.276442206510874	0.496040667903179	
Pink beans dry cooked fat added in cooking	Axis.10	-0.038685324547511	0.305709407339432	0.532466835606217	
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.1	0.0600672741643697	0.111556611863566	0.27448095488496	
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.2	-0.0221049843167305	0.558464800885502	0.739519599346099	
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.3	-0.00917676326990481	0.80809357450641	0.88989580276438	
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.4	0.0187728828553696	0.619256043581647	0.785926707390274	
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.5	0.038788925077551	0.30441500140678	0.531809339807026	
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.6	-0.0546399380463977	0.147831249493939	0.327357934030014	
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.7	-0.0700707125831745	0.0633336656405688	0.183667630357649	*
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.8	0.0867502482308906	0.0214281935375539	0.0710029159899501	*
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.9	0.0988464608203404	0.00872639823389181	0.0330804638931846	*
Pinto calico or red Mexican beans dry cooked fat added in cooking NS as to type of fat	Axis.10	-0.0955089593315752	0.0112889073903149	0.0409222892898916	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.1	0.582412342313911	4.42684669019348e-65	2.56757108031222e-62	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.2	-0.404093523951849	5.3897783545367e-29	3.47341271736809e-27	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.3	-0.215661956221564	7.6488025642113e-09	6.33757926748937e-08	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.4	-0.165539260282051	1.02517246935906e-05	6.06734726763524e-05	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.5	-0.0213832243559771	0.571384436872845	0.749780482774322	
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.6	0.0170542853686529	0.651695529464055	0.809386310683409	
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.7	0.200818810751652	7.87974135788338e-08	5.78512656654729e-07	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.8	0.105470992084832	0.00512122234691327	0.019934959471206	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.9	0.0686054723184588	0.0690762287114023	0.195435183671285	*
Pinto calico or red Mexican beans dry cooked fat not added in cooking	Axis.10	-0.0664813701944605	0.0781522674470656	0.215849119615705	*
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.1	0.0487367297802055	0.196814551892495	0.397972805887244	
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.2	-0.0331083474573697	0.380748634397032	0.593640343952362	
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.3	-0.0135800360268116	0.719266779951703	0.839385779420499	
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.4	-0.00260439908846789	0.945044818517415	0.966712512769137	
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.5	0.00502178488588474	0.894262788740651	0.936231800486602	
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.6	-0.00502198564802038	0.89425858633467	0.936231800486602	
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.7	-0.00520787991252711	0.890368684952212	0.936231800486602	
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.8	0.0238061537466238	0.528586033243655	0.720757214961943	
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.9	0.0264104323468827	0.484473346869715	0.680274148901534	
Pinto calico or red Mexican beans canned drained fat added in cooking NS as to type of fat	Axis.10	-0.0319897876065956	0.397056821618184	0.61085664864336	
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.1	0.130476721162511	0.000524037057323943	0.00247106905079583	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.2	-0.0288229306225253	0.445455051120356	0.644299076433433	
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.3	0.11587278246239	0.00208974934175179	0.00878300447982635	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.4	0.166153135596086	9.49408904142501e-06	5.67687798353248e-05	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.5	0.195996528264449	1.62043426036499e-07	1.14616081830695e-06	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.6	-0.225745423663248	1.4208289567575e-09	1.26781660756823e-08	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.7	-0.269086581765444	3.9823999915471e-13	4.91445105339854e-12	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.8	-0.267390221270946	5.65016533068598e-13	6.82728310791222e-12	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.9	-0.151946296370594	5.23081774650426e-05	0.00028091428638634	*
Pinto calico or red Mexican beans canned drained fat not added in cooking	Axis.10	0.15663910647675	3.02550298139496e-05	0.000168729973962411	*
Red kidney beans dry cooked fat not added in cooking	Axis.1	0.0547813699562598	0.146783695366501	0.327357934030014	
Red kidney beans dry cooked fat not added in cooking	Axis.2	0.00606309980626143	0.872508237808223	0.925145846304879	
Red kidney beans dry cooked fat not added in cooking	Axis.3	0.22968437527502	7.20096353597488e-10	6.73638524333134e-09	*
Red kidney beans dry cooked fat not added in cooking	Axis.4	0.249644898414154	1.89450946158882e-11	1.89450946158882e-10	*
Red kidney beans dry cooked fat not added in cooking	Axis.5	0.221789580157723	2.77668303613585e-09	2.40369576262506e-08	*
Red kidney beans dry cooked fat not added in cooking	Axis.6	-0.256942867961657	4.61455474954464e-12	5.04989010327527e-11	*
Red kidney beans dry cooked fat not added in cooking	Axis.7	-0.337135163932104	3.80481058170325e-20	8.82716054955155e-19	*
Red kidney beans dry cooked fat not added in cooking	Axis.8	-0.319109763245051	4.18496167034771e-18	6.93507933943335e-17	*
Red kidney beans dry cooked fat not added in cooking	Axis.9	-0.277966646475919	6.12711252630676e-14	8.07664833013164e-13	*
Red kidney beans dry cooked fat not added in cooking	Axis.10	0.226932410500835	1.15922820602139e-09	1.05055056170689e-08	*
Red kidney beans canned drained fat not added in cooking	Axis.1	0.0621539370962536	0.0996365343331672	0.252354541105838	
Red kidney beans canned drained fat not added in cooking	Axis.2	-0.0241932027204765	0.52190324902453	0.717307783019496	
Red kidney beans canned drained fat not added in cooking	Axis.3	-0.0112625485309059	0.765630718749582	0.869013340263714	
Red kidney beans canned drained fat not added in cooking	Axis.4	0.0166866045822367	0.658724755696219	0.812894379369802	
Red kidney beans canned drained fat not added in cooking	Axis.5	0.0358685369384289	0.342296800998334	0.560825267172412	
Red kidney beans canned drained fat not added in cooking	Axis.6	-0.0475474180981189	0.20797687605047	0.411694839963387	
Red kidney beans canned drained fat not added in cooking	Axis.7	-0.0679851964986608	0.0716325533231646	0.200522154847795	*
Red kidney beans canned drained fat not added in cooking	Axis.8	0.0846646016829446	0.0247779757521897	0.0807372243610675	*
Red kidney beans canned drained fat not added in cooking	Axis.9	0.0967603561034415	0.01025889920563	0.037899118084493	*
Red kidney beans canned drained fat not added in cooking	Axis.10	-0.093423113727843	0.0132103491507808	0.0464363788330478	*
Soybeans dry cooked fat added in cooking	Axis.1	0.0323671411517396	0.391508732601393	0.603923044970234	
Soybeans dry cooked fat added in cooking	Axis.2	-0.0126481327365232	0.737797790132343	0.851601225178757	
Soybeans dry cooked fat added in cooking	Axis.3	-0.00632494828646019	0.867052294114023	0.924430754753922	
Soybeans dry cooked fat added in cooking	Axis.4	0.00613894070853146	0.870927362347614	0.925145846304879	
Soybeans dry cooked fat added in cooking	Axis.5	0.0150653546576542	0.690072390415695	0.825241209156913	
Soybeans dry cooked fat added in cooking	Axis.6	-0.0197159436551911	0.601759527007684	0.77290380319992	
Soybeans dry cooked fat added in cooking	Axis.7	-0.0297593137858692	0.430805993546483	0.634206048571023	
Soybeans dry cooked fat added in cooking	Axis.8	0.0371971152290997	0.324704857714204	0.545880630360112	
Soybeans dry cooked fat added in cooking	Axis.9	0.0424054829231638	0.261501420346962	0.478897793311074	
Soybeans dry cooked fat added in cooking	Axis.10	-0.0392432859592539	0.298781062447681	0.525130352180772	
Baked beans NFS	Axis.1	-0.125452626297659	0.00085751889582639	0.00394730920301037	*
Baked beans NFS	Axis.2	-0.177609662964164	2.15293180203824e-06	1.38744493909131e-05	*
Baked beans NFS	Axis.3	-0.112660842981789	0.0027777535388116	0.0114262202305725	*
Baked beans NFS	Axis.4	-0.0277010103885949	0.46337403320477	0.663597380885844	
Baked beans NFS	Axis.5	-0.0350152051523763	0.353910721456469	0.568610023392666	
Baked beans NFS	Axis.6	-0.043657392889513	0.247668946365114	0.464317987953376	
Baked beans NFS	Axis.7	-0.0626664530790987	0.0968696444595702	0.249708416829114	*
Baked beans NFS	Axis.8	0.0936419748318595	0.012996011183701	0.0459615029667474	*
Baked beans NFS	Axis.9	0.118112808257053	0.00170642679914734	0.00727740840812838	*
Baked beans NFS	Axis.10	-0.0623308383154773	0.0986744844445793	0.251014039376561	
Baked beans vegetarian	Axis.1	-0.521162523570407	3.30222245675377e-50	4.78822256229297e-48	*
Baked beans vegetarian	Axis.2	-0.524308487266009	6.71921574942754e-51	1.94857256733399e-48	*
Baked beans vegetarian	Axis.3	-0.401109624066906	1.48325539955581e-28	7.4972267783398e-27	*
Baked beans vegetarian	Axis.4	-0.28934304155479	5.03480893264193e-15	7.1224126364203e-14	*
Baked beans vegetarian	Axis.5	-0.329210682921212	3.12310382764604e-19	6.42924622642542e-18	*
Baked beans vegetarian	Axis.6	0.146503563651202	9.67670272119885e-05	0.000496680316663304	*
Baked beans vegetarian	Axis.7	0.0246881931998408	0.51342037224765	0.713916055667585	
Baked beans vegetarian	Axis.8	-0.0133396764294538	0.724031131658585	0.843249109160601	
Baked beans vegetarian	Axis.9	-0.182439496219188	1.11855712127755e-06	7.28947337461771e-06	*
Baked beans vegetarian	Axis.10	-0.191742231441621	3.01611669720905e-07	2.0341252143968e-06	*
Beans and tomatoes fat not added in cooking	Axis.1	-0.0888213168726528	0.0184984133861746	0.0620178021039379	*
Beans and tomatoes fat not added in cooking	Axis.2	0.168315674007559	7.22826904316327e-06	4.36707921357781e-05	*
Beans and tomatoes fat not added in cooking	Axis.3	-0.110248172405582	0.00342401932083277	0.013702477664802	*
Beans and tomatoes fat not added in cooking	Axis.4	-0.0217328332097109	0.565108669007494	0.744915972782605	
Beans and tomatoes fat not added in cooking	Axis.5	-0.0425763583149311	0.259582619403896	0.477961648426222	
Beans and tomatoes fat not added in cooking	Axis.6	-0.0427896618196475	0.257201064665094	0.476602611839471	
Beans and tomatoes fat not added in cooking	Axis.7	-0.127229067167047	0.000721918852077382	0.00337671721132969	*
Beans and tomatoes fat not added in cooking	Axis.8	0.092551740277923	0.0140949537219414	0.0492474286670243	*
Beans and tomatoes fat not added in cooking	Axis.9	0.119017051687156	0.00157086689807101	0.00679927463344167	*
Beans and tomatoes fat not added in cooking	Axis.10	-0.200706585379348	8.01469979301086e-08	5.81065734993288e-07	*
Beans and tomatoes fat added in cooking	Axis.1	-0.107512702556549	0.00431982818921025	0.0169290564171753	*
Beans and tomatoes fat added in cooking	Axis.2	0.212437775999641	1.28816979919399e-08	1.0376923382396e-07	*
Beans and tomatoes fat added in cooking	Axis.3	-0.120177742978055	0.0014113648923879	0.00620145179988624	*
Beans and tomatoes fat added in cooking	Axis.4	-0.044243163776784	0.241375389320268	0.457508907861946	
Beans and tomatoes fat added in cooking	Axis.5	-0.0611639257484956	0.105159113485458	0.264319102734068	
Beans and tomatoes fat added in cooking	Axis.6	-0.0327970642574673	0.385245279343333	0.597439203259714	
Beans and tomatoes fat added in cooking	Axis.7	-0.162594327569938	1.47601026940368e-05	8.54076987393616e-05	*
