Food_code	DR2IGRMS
53102700	90.48
92309500	449.5
95312560	496
91707000	40
94100100	1200
11434020	137.81
63101120	122
92309500	449.5
27347100	706.86
71501040	187.5
93102000	960
92309500	325.5
92111010	480
51166000	54.75
92302500	360
54325000	12
42202100	32
24160110	70
24120120	8.44
92302500	360
92302500	360
51401010	64
25230785	70
83109000	22.95
14410110	42
51160110	76.5
81103080	14.31
92111010	270
94000100	2400
92102500	480
91107000	3
32202030	159
92410320	360
92410320	360
26315100	84
83106000	29.4
26137100	57
41420300	47.81
75534550	1.67
41812510	217
93401100	180
92410320	360
93101000	960
91708100	26
63101110	127.5
11511200	124
56201210	79.99
81104010	1.21
42301125	46
54304005	10
92550360	62
63223020	36
91708100	26
71200140	14
27214100	35
74401010	15
75311012	91
72201211	39
11434010	61.25
91721000	11.38
92101000	957
32130070	116
22600200	16
71403050	200
74401010	60
75649010	482
51101000	56
91402000	6.67
63141120	282
92410210	1014.45
57327500	56
63203010	37
11113000	122
92550610	150
94000100	1920
11432000	113
51101050	44
25230320	28
83204000	15.6
72125100	6
75117020	9
75122000	19
14410110	21
75111000	158
71201050	40
63123000	100
94000100	300
52405010	41
24154010	85.05
75205023	114.75
83106000	29.4
72116000	70
75113000	35
72125100	6
74101000	7.9
72201100	22
75105000	5.56
14010000	2.35
61125000	95
94000100	300
91703010	42.6
52302010	130
11113000	122
51101000	28
25230210	140
14104250	21
63223020	60
63149010	61
94100100	180
92410510	184
94100100	120
22401000	85
58303100	42.75
51121075	44
53112100	102
27341050	63
94000100	120
63149010	73.2
58106750	162
94100100	480
27560500	480
14010000	42.53
94000100	435
58101345	206
75109550	1
75117020	53.33
93101000	960
94000100	435
54325000	18
25221910	96
95320500	523.9
22101320	117
94100100	507
32130400	200
52215100	84
92101000	255
91107000	1
94100100	3549
24142501	50
72201211	204.75
61119010	131
75143050	97.13
24123301	120
52215100	56
94000100	435
11432000	170
63107010	118
92101000	600
94100100	507
28315050	532.98
51109010	62
92410310	372
27510241	330
72201211	156
11350020	488
14204010	113
94100100	253.5
92101000	480
91101010	16.67
12210400	3.92
63107010	118
56203056	161.65
94100100	507
27450100	59.5
51301010	112
75113000	48
71200300	30
94100100	507
63101000	91
63123000	151
58101345	393
75113000	0.73
63105010	3.04
21500100	46.88
74101000	61.5
94100100	507
63223020	14
94000100	486.72
51300110	72
25230210	56
25230780	84
14107200	21
94000100	486.72
71201050	18.75
54202020	24
14301010	38.67
92303010	255
61204000	15.5
94000100	486.72
28320160	945
61204000	62
63107010	118
94000100	973.44
53206000	90
94000100	486.72
94000100	960
56203056	435
11112110	244
91107000	2
51101010	25
81101010	3.15
63101000	149
92410320	360
63137150	48
51101000	56
24122141	180
83107000	9.17
24122131	60
75205120	76.5
63137150	96
11112110	366
32130000	183
25221830	70
11112110	533.75
94000100	6300
83106000	29.4
24201000	67.5
72125100	18.75
26109140	585
71401031	45
74401010	30
61210250	310
91708030	25.52
57241000	23
11113000	244
94000100	30
53220030	57
25210110	57
51150000	43
63135110	113.4
11113000	244
58106205	273.24
63123000	151
94000100	150
94000100	750
13130300	148
94000100	60
94000100	1368.9
92114000	255
12210420	1.96
61210220	201.5
32130010	61
52102040	66
81103080	2.39
28501010	127.69
22600200	16
94000100	180
52215200	90
25230780	112
83100200	28.6
72116000	52
75117020	6.67
74101000	7.5
73101010	4.58
75109000	5
94000100	180
61210220	186
94000100	180
28315050	539
54204020	24
63141170	124.5
92114000	255
42104105	28.35
63107010	136
63101000	182
94000100	120
92103000	420
12210210	15
53206000	80
94100100	480
32130070	116
41106000	283.5
56205001	283.5
52215200	45
92309000	496
94100100	480
95310600	372
91705010	44
94100100	480
56205001	283.5
21407120	113.4
61210220	248
94000100	240
51180010	210
81103080	14.31
91802000	2
51300110	72
25230780	56
14410110	21
54401031	28.35
91708030	26
61122320	113
53233050	33
94100100	240
24198671	112.5
92308000	542.5
53206000	21
91802000	2
92308000	161
53520200	26
92101000	360
12210270	120
61210250	155
94000100	1080
92410520	360
14107030	56.7
51301010	56
25230210	56
83110000	19.58
75503010	28
14106200	21
54401081	30.63
63107010	118
41202020	332.06
75140990	191.63
92410520	360
24198746	51
83210100	30.63
11432000	170
92302000	435
51158100	117
24167200	22
41102011	326.25
74402350	111.47
61119010	131
94100100	525
54403052	85
75111000	474
94100100	195
95330100	124
94000100	600
27564060	102
74401010	10
11710801	248
58104710	105
73101010	50
71200100	20
54403057	14.5
91745020	14
94000100	240
11113000	244
57407100	32
51101000	56
25230210	56
14410110	21
94000100	240
51101000	56
25230210	56
14410110	21
74101000	40
11113000	244
94000100	240
56201210	148
54304005	20
91708030	10.5
94000100	300
11112110	244
91708030	10.5
11434090	56.7
51301010	56
25230210	28
92550035	180
25210280	114
94000100	240
58106555	248
95320200	310
95313200	240
31108100	58
58100000	99
94100100	240
94100100	240
42301025	92
94100100	240
52302020	82
58145111	230
72201211	148
24157330	110
74402150	2.59
94000100	240
51320010	43
81101010	7.1
91707000	4
92410510	186
94100100	180
57123000	14
11112110	61
61210220	124
24100000	85
71501018	125
75224013	10.94
61210220	124
11112110	122
63107010	101
54102010	15
64104010	124
94100100	507
58146322	140.63
51121035	37
75113000	8.75
83112500	29.38
63223020	60
63123000	75.5
11112110	106.75
53233010	60
57305180	56.19
11112110	259.25
92510960	341
54403056	46.38
57305180	56.19
11112110	259.25
91705010	9.6
33001020	94
24208510	22
51301020	50
92530410	372
63101000	74.5
92410510	372
71200400	28
93102000	1080
56205000	88.88
24134301	210
91101010	2.08
51320500	28
53206030	21.4
55200050	80
63223020	21
63223020	60
63223020	36
95320200	992
58146431	250
51154100	52
25221500	56
92513000	140
13110110	148
91801000	8
54408415	143
14620150	7.5
21102110	85.05
23104000	85.05
51109100	42.75
11440060	67.5
74101000	45
14108400	47.25
71401030	60
74401010	60
92410310	1116
21102110	28.35
23104000	28.35
51109100	14.25
11440060	22.5
74101000	15
14108400	15.75
94000100	360
58106660	332
93101000	360
92309000	496
57306130	106.94
11113000	244
94000100	240
41602050	312
94000100	240
58106720	113
58106620	208
53344300	108
83112500	44.1
75113000	70
75111000	28
74101000	119
14200100	26.25
72201100	44
92410710	402.5
11511550	325.5
94000100	315
56203056	340
63107010	68
61210250	248
94100100	360
75103000	89
24201120	85
73403010	80
94100100	360
51186010	58
42202000	16
91401000	6.67
63137010	89
11432000	64
11112210	76.25
94000100	720
24198735	80
74401010	5
71501018	218.75
63101000	91
11511400	124
73101010	40
53712100	43
92510955	186
27146011	27.5
51150000	18.67
58146683	125
75311012	60.66
63149010	199.5
63223020	36
11112210	122
91750000	10
94000100	345
54304020	25
62109100	27.5
94000100	75
92103000	195
91101010	4.17
12210400	0.98
58100320	285
14107010	81
94000100	615
75460900	165
27120060	226
27145000	122
58150110	124.5
92410310	449.5
91734200	1.6
58163410	121.5
41104020	135
24157300	110
94000100	525
63101000	223
57119000	37.19
11112110	106.75
94100100	507
54401075	21
51101000	56
25230210	28
94100100	507
54401075	30
27564000	102
74401010	15
94100100	507
58407030	494
94100100	507
55200020	40
81101010	6.29
91301250	9.84
11111000	320.25
58101320	115
72116000	2.19
14104100	28.25
92530610	248
53206000	77.96
94100100	105
27510241	165
74401010	15
92531030	209.25
92530610	248
71401032	30
11111000	320.25
94000100	240
92101610	60
11411410	100
95230020	30
64104600	248
63311050	100
43104000	3
58146301	984.38
94000100	240
61119010	96
91745020	10
92111010	360
94000100	360
93101000	180
58146332	828.13
92410210	180
93401010	120
51107010	32
82104000	1.13
91703040	18
93402000	60
56203097	480
91101010	8.33
63107010	118
56205008	316
75330121	73
61210250	620
24198746	34
95230030	31
11112210	244
14640130	116
74101000	30
25230210	28.35
94100100	480
92101000	435
12120100	15
91101010	4.17
51303070	58
81101000	4.73
91802000	2
51303070	58
81101000	4.73
92101000	45
12120100	15
91101010	4.17
58160490	472.5
26319110	71.37
31102000	66.94
24157320	202.5
94100100	330
27350050	1306.25
92308500	161
11460100	262.5
63129010	82.5
94000100	240
94000100	60
32129990	107
63107010	59
11112110	244
63101000	68
54102010	30
58146423	125
73102211	34
63135150	50.8
11112110	244
54408016	10
75111000	179.5
24122161	33.75
74406010	2.6
73102218	8.4
74101000	39.5
63149010	114
14106200	8.6
11112110	183
63219020	9.5
54304020	5
94000100	120
32130890	160
94100100	480
27510172	115
92410310	744
41104020	135
14106200	42.38
92307510	402.5
94100100	15
53729000	68
92308020	525
58146373	828.13
75511010	5
13110100	268.25
53240000	24
63200100	54
53224250	25
58116120	891
53453150	81
94000100	585
92101000	195
91200040	1
12210210	5
92101000	195
12210400	1.96
91200040	1
54328100	14
94100100	180
58146322	125
92309500	186
92101000	195
91200040	1
12210400	1.96
71200120	28
42112210	7.5
63101000	149
42112210	3
24157320	110
58146322	31.25
57339000	26
91101010	1.04
11112110	30.5
94000100	360
94000100	360
27450420	217
51127010	34
81101000	4.73
53120275	49.09
94000100	360
58145110	345
25210210	57
72201211	39
13110100	222
94000100	360
71405030	80
32130010	54
51301020	12.5
61210250	124
94100100	180
63107010	101
94100100	120
24198731	96
71401030	35
92410510	186
63101000	68
75316031	119
75216310	54.66
71501035	62.5
94100100	180
27214100	46.66
11111000	244
92101000	360
11111000	15.25
22600200	32
32129990	122
51150000	52
72125310	300
51108100	67.86
64100110	496
54401081	21
94000100	345
27144000	64
51133020	28
28500010	59
93401010	540
94000100	105
94000100	435
56203155	240
61210250	434
94100100	507
63107010	118
51601020	72
27446200	113
94100100	507
13210410	113
54401026	28
94100100	507
53710900	35
56205008	79
75205046	130
92308000	667
94100100	507
24122161	101.25
32202034	74
92101000	360
91101010	10.5
12210200	15
26303160	60
75113000	35
75111000	119
58160150	224
94000100	480
13120500	59
94000100	240
53206000	90
94000100	630
94000100	315
31105030	156
94000100	315
27243500	320.25
94000100	315
94000100	240
93101000	2160
25221310	75
74401010	15
51154010	45
71508005	315
71602950	137.5
94000100	240
25170420	8.5
11112110	244
94000100	240
94000100	105
93501000	140
92101000	195
91107000	2
12120100	30
94000100	105
94000100	105
54301010	26
94100100	360
56205001	91.69
27420350	60.75
94100100	105
92102400	525
91107000	3
12120100	60
92303010	870
58136140	262.5
31102000	50
92303010	870
92130000	542.5
92101000	525
12210400	3.92
91101010	8.33
92101000	345
12210400	1.96
91101010	4.17
27560500	240
92410510	356.5
54401055	17.5
94000100	330
92101000	195
51301010	56
42202000	21.33
56205008	138.25
75205044	16.25
26100120	34
72201213	11.81
71900100	12.5
94000100	195
94100100	507
75233020	277.5
13411000	69.38
93401010	150
94000100	195
94000100	525
53520110	54
52306500	170.1
94100100	1800
91734100	15
63123000	226.5
75415020	48
92410310	372
27510615	290
91715100	57
53108200	80
58130310	750
13110110	222
91745020	48
53120270	58.5
56201052	180
32130070	58
25221405	75
61210220	356.5
24142300	60
56205008	118.5
75204993	101.25
64104010	248
58146332	546.88
92530610	356.5
58100010	444
92410550	620
58106555	176
92410550	620
11111000	244
94000100	180
94000100	300
63137010	148
63101110	76
63203010	55.5
58101610	338
72116000	78
14133000	226.19
58101610	338
94000100	315
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
92102400	585
54325000	45
11113000	122
92102400	510
63107010	94.4
94000100	360
32130690	208
23322100	27
25221406	35
11113000	122
14106200	21
51300110	36
81101000	10
63107010	94.4
92101000	510
11511100	124
53260600	90
63101120	113
91200000	0.8
92102400	255
58146361	125
14108020	10
14660200	28.75
93101000	270
63402960	131.04
51184210	16
51101000	28
25230210	28
83110000	7.34
75113000	8
74101000	10
14410110	10.5
94100100	1014
71200110	28
53206000	60
94100100	507
83112500	117.5
75113000	70
74101000	51
75117020	152
14010000	56.5
41810250	7
94100100	960
94000100	240
95230030	62
11113000	533.75
32130010	92
51300110	72
92303100	255
94000100	240
94000100	435
42110120	71
11460400	93
24123120	135
56205018	170.63
75330110	141
11434020	245
61210250	325.5
92303100	255
42110120	71
63223020	166
94000100	315
94000100	945
58106225	357
13110100	148
71501016	125
94000100	315
92101000	240
91107000	2
11112110	15.25
58106750	160
94100100	210
92121000	162.75
91101010	12.5
53510100	53
41305000	360
61204010	1.29
94100100	120
54403087	14.88
92530410	287.68
11432000	113
94100100	262.5
63101000	182
13120730	78
11112110	106.75
91301130	19.69
56203560	180
61122330	141.75
71200120	12.5
24198732	64
63101000	91
64104010	131
63107010	88.5
64104010	124
13110120	72.5
58110110	48
75205048	140
24201000	8.44
75216135	178
64100110	186
11434020	150
57301510	13
92101000	240
94000100	720
63223020	36
91101010	1.04
83105500	31.2
75113000	52.5
74101000	45
22311000	67
75117020	20
71200100	12.5
92101000	240
91705400	10
63203010	37
92101000	120
27550100	141
71401030	110
92308000	372
14660200	44
53239050	15
11710379	212.8
11710379	212.8
11710379	212.8
67100100	113.4
94300100	60
11710379	212.8
63107010	50.5
11710379	243.2
11320000	625.25
91107000	2
51301700	105
91405000	20
94000100	120
51101000	56
25230220	56
14109010	42
63107010	118
92410520	360
92410520	360
55103000	50
94100100	300
83210100	61.25
72201100	22
75107000	53.5
73101010	6.88
72125100	1.56
24122131	60
94000100	525
63141010	84
11431000	122.5
94000100	345
94000100	120
91302010	7.06
64401000	10
56203056	180
63223020	36
63101000	37.25
91302010	7.06
11112110	244
51300110	36
91401000	6.67
41104000	90
74402150	62.25
71403020	150
74401010	15
21101130	117
75113000	17.5
74101000	45
58100800	238
74402150	5.19
92308000	471.5
75205023	76.5
75142600	119.25
92542000	325.5
27416500	189
52215200	45
54328100	21
94000100	120
92101000	480
55201000	125.66
91301510	60
61210220	372
58100120	278
71000100	20
94100100	480
58100320	462
12310100	28.75
14620150	15
92410320	360
11433000	170
94000100	60
32130160	66
51105010	10
92101000	120
91101010	2.08
94000100	1320
63107010	68
53105270	96.13
56203610	161.65
91101010	4.17
63123000	60
56205002	163
63409010	130
31102000	50
24160110	35
24120120	120
74101000	180
75119000	7.5
41305000	180
91708030	14
51160110	54
53610100	65
64104030	310
71200410	28
24198735	160
74406010	15.63
94100100	720
58106325	194
51184230	172
92410550	248
32130120	120
25221405	70
92101000	525
11113000	30.5
91101010	25
27450060	113.4
51101000	56
92410310	124
58146322	453.13
14108010	2.08
92410310	356.5
56203175	122.25
63126500	69
11112110	244
94000100	1200
63123000	226.5
14104100	28.35
54301030	15
25230780	84
14410110	42
94100300	240
61125010	88
54304005	45
58125120	51.03
41420020	113.4
74101000	45.5
11112110	244
11111000	152.5
27564060	102
61210220	108.5
71200100	28.5
58160110	134.44
11111000	152.5
27213000	171.5
64104010	108.5
53105270	85.45
94000100	525
92410510	402.5
92410510	402.5
24198683	150
74406010	46.88
41420400	54
63141010	144.38
94000100	525
24122151	113.4
51101000	56
83107000	18.33
75113000	16
74101000	20
14410110	21
71401030	108.75
92410310	667
92410710	201.5
92111010	240
12210210	30
94100100	360
31103010	50
74402150	15.56
92111010	240
12210210	30
11553110	472.5
95201000	37
58106555	172
95320200	201.5
21101120	268
21101120	134
71401020	30
82104000	27
75117020	7.5
74101000	162
75103000	33.38
72116000	13.13
75510020	50.63
75510010	49.88
64100110	62
94100100	195
94100100	480
94100100	480
54408016	40
63107010	136
92410360	620
94100100	480
24168011	280
74402150	5.19
54408016	40
92410360	620
94100100	480
71200100	25
56203155	163
61210220	248
94000100	240
51109100	30
25221250	10.8
14107030	7.06
74404010	16.25
92552030	186
11320000	183
27560300	132
92530610	124
57241000	18.5
64116020	248
57123000	28.98
11112110	128.1
53226500	25
63107010	118
61210250	248
94000100	75.15
51300110	54
25230780	21
83204000	3.91
14410110	15.75
94000100	105
63223020	157.32
94000100	105
75649150	316.31
24127202	82.5
74101000	30.01
72125100	4.17
91501010	99
94000100	105
58101610	169
61210250	248
94000100	75.15
63101000	109.38
94000100	22.5
53233010	30
11112110	320.25
94000100	105
31105080	80
56201052	965
92101000	720
24168001	210
71401031	120
74401010	60
94000100	360
58403040	316.31
51301010	56
25230220	56
83300700	1.33
14420100	21
94000100	315
42501500	35
42502100	35
94000100	315
11111000	274.5
67212000	68.89
94000100	53.33
58106555	62
67212000	86.11
94000100	66.67
11111000	274.5
24147310	65
63149010	9.5
11111000	183
67212000	120.56
94000100	93.33
11514110	372
51301010	56
25230780	28
63105010	20
51157000	106
25230210	56
83204000	16
14410110	21
75506010	2.5
61210220	124
28340680	714
75103000	44.5
75117020	20
94100100	240
51301010	56
25230780	28
63105010	20
63107010	118
91703040	42.53
51180010	105
92101000	480
94000100	480
51404010	64
22301000	63
75506010	5
54440010	33.75
94000100	480
94000100	480
58100325	462
74402150	15.56
94000100	480
94000100	480
94000100	240
56203056	210
51601010	33
81101010	3.15
92101000	585
63223020	38
63135010	38.5
63141010	41.25
63137010	37.5
94000100	240
94000100	240
27510172	115
92410350	480
58148180	38.25
58148120	38.25
24147310	85
94000100	240
94000100	240
94000100	240
27317010	198.45
51601020	36
81101010	6.29
58148180	38.25
58148120	38.25
75216111	100
81101010	12.58
13110100	55.5
94000100	180
94000100	3043.35
92101000	300
12210400	9
91101010	10.5
24122151	104
74402110	99.23
75307000	70.88
74402350	61.5
72116000	28.35
56205002	113.4
41102020	113.4
92101000	480
12210400	9
91101010	10.5
71505010	64
74401010	10
27146150	236
51300175	54
57117000	18
11111000	244
63101000	149
92530610	372
58106555	248
27564070	85
74401010	30
11511100	248
94000100	360
24142310	120
74402150	10.38
71501010	125
75224023	85
92410350	360
13120050	56
92101000	255
91101010	8.33
53520110	108
92410310	372
21101130	132
81101000	9.46
71508001	285
81101000	4.73
93101000	720
42114140	29
57104000	92.75
11112110	402.6
58106578	147
83114000	57
75113000	35
72201100	16.5
74101000	33.75
11511200	248
63311140	121
94000100	20
21401120	134
74401010	15
75216113	123
94000100	960
56205018	292.5
75607140	91.5
91745020	42
42111200	25.5
94000100	960
11111000	183
57241000	9.25
11111000	30.5
31105030	46
51303030	29
61210250	82.66
53240000	16
11111000	183
54304020	6
58403100	61.25
94100100	120
53803100	4
63107010	101
26158030	56.5
94100100	60
91511010	79.99
63101110	113.4
52215100	14
11111000	183
11112110	244
11830160	1.83
91101010	2.08
55401000	100.06
63409020	136
94000100	45
54403045	11
94000100	45
56205008	118.5
26137120	68
41603010	186
94000100	45
91705010	15
63223020	54
63223020	48
11112110	320.25
11830160	1.83
91101010	2.08
32130000	216
24208510	44
55105205	300
92114000	960
94000100	540
27510389	215
71401030	145
71200220	56
94100100	360
94100100	360
64100220	310
14104110	126
75503040	25
25220106	195
24198741	300
71401030	145
11112210	884.5
13120730	143
94000100	525
58101345	309
94000100	870
71401030	55
64100200	155
58403040	316.31
94000100	435
92410510	372
92410510	372
54420220	113.4
91703200	14.5
56203056	120
11111000	30.5
32130010	54
63107010	29.5
11111000	106.75
54350000	2.8
94300100	105
27345520	140.06
63149010	38
58146322	187.5
94300100	105
67250150	64
94300100	105
92302000	240
91107000	1
11113000	30.5
51401020	29
81101000	2.36
91402000	6.67
92309510	713
58304200	191.25
61119010	131
92309510	713
58146382	250
14108010	6.25
93505000	56
92510960	248
57241000	80.94
11112210	259.25
11112210	259.25
56205008	345.63
74606010	241
94000100	507
61210220	263.5
56205008	345.63
74606010	241
55201000	135
81101000	4.73
91301060	26.25
61210250	201.5
58106550	91
94100100	525
25221408	75
51154010	45
58163410	121.5
92510955	201.5
53121275	16.75
11112110	198.25
57135000	36.75
11112210	244
61210250	108.5
26100110	340
58163410	243
41104011	135
94000100	315
63101000	182
52215100	112
11112210	442.25
55101000	100
91300100	39.38
94000100	195
51300120	33
81101000	4.73
92101000	255
91101010	4.17
94000100	195
27564180	204
74401010	5
75506010	5
75117020	6.67
92410550	201.5
61119010	131
94000100	195
21102120	100.5
71508010	120
75205051	79
11112110	198.25
54403089	7
94000100	195
94000100	195
41104011	90
52215100	56
92114000	195
11121100	5.08
94100100	360
51301010	56
24198671	75
83107000	4.58
75506010	2.6
94100100	360
58163410	60.75
24142301	50
53121270	21.36
94100100	360
94100100	180
57123000	10.5
91101010	4.17
11112210	45.75
92552030	186
53420300	28.5
11112210	106.75
58421020	211.75
54401110	14
11112210	106.75
53420300	28.5
61119010	131
32130065	136
51301050	80
81101000	14.19
61101010	332
92101000	360
11320000	61
94000100	960
61210220	372
92101000	480
53510000	56
94100100	480
58137220	567
94100100	480
75107000	170.1
11440070	28.35
94000100	480
27214110	226.8
51101000	56
27214110	56.7
93101000	360
93101000	360
94000100	600
52302010	130
51166000	57
42200600	14
92101000	720
94000100	240
53206000	30
92410320	120
92101950	248
12140000	30
42112300	7.5
21101130	96
71508010	78.75
83114000	15.6
75113000	45.94
74101000	45.5
63105010	50.25
93401010	180
53206000	30
92410320	120
51160110	90
58104130	173.25
92410510	402.5
94100100	120
11114300	244
11114300	244
67250150	256
94300100	240
56205002	81.5
24123120	118.13
67250150	256
56205002	81.5
41106011	59.99
21101130	29.25
63107010	6
11114300	244
94000100	525
22101150	72.8
56205320	147
71101000	65
81101000	9.46
12310100	14.38
75204012	101.25
22600100	2.81
94000100	525
11112110	320.25
91304090	36
63149010	199.5
11434010	170
57305500	28.5
11113000	30.5
61210250	62
32130010	122
51101010	50
92101000	120
58147510	370
27214100	85.05
92410210	240
13110100	74
56203056	210
62125100	36.25
11112210	152.5
71101000	285
74201000	120
21000120	75.38
64104010	155
54325000	30
52215200	180
94100100	253.5
63101000	7.81
94000100	240
27146350	189
58110170	64
92410360	992
14201010	105
74101000	91
63135010	65
91707000	6
94000100	180
58104770	59.63
92308000	402.5
54401021	9.84
54401075	6.56
14620150	90
75652050	320.25
92309000	899
94100100	480
58100120	332
14104100	21
94100100	480
53233010	30
91706000	45
92101000	180
94100100	360
51154100	52
24122141	60
83107000	2.29
74101000	40
75113000	8
92410320	120
94100100	240
27311320	252
54325000	12
53204010	50
13110100	160
83114000	31.2
75113000	17.5
74101000	68
92308000	248
94100100	360
94100100	253.5
11553110	123.42
78101100	92.58
82104000	1.12
94000100	1.25
56204000	21.25
56205011	24.5
42100100	2.2
62109100	1.72
31105030	52
94100100	253.5
72308000	228
56205018	97.5
94100100	253.5
11553110	123.42
78101100	92.58
92410350	359.97
51166000	73
27446205	75.33
14104100	21
92410350	179.99
58137240	100
94100100	253.5
57213000	58
11112110	244
71602950	275
25221310	75
51154010	45
75503020	15.31
74406010	15.63
92530610	496
21101120	204
56205001	326
91101000	8
92530610	496
21101120	226.8
92410360	744
52215100	168
91707010	43
53241500	60
92410360	372
53520110	108
61119010	786
58100220	417
92410310	372
92103000	1050
12210210	45
94100100	2160
95320200	744
91734100	34
51157000	106
21420100	133.75
75113000	26.25
75122100	70
75117020	70
14410130	84
71401030	171
93101000	960
58101345	206
14107010	56.5
95320200	372
58106225	238
94100100	360
72128213	411
24201000	27.95
93101000	720
92410510	279
57135000	29.75
11112210	442.25
27151030	453.13
64116060	333.5
54401112	57
74402150	15.56
64126000	186
92306000	360
91302010	7.06
57214000	228
63107010	136
11111000	366
92103000	300
11511550	31
94100100	240
63115010	98.4
27120030	32.88
51154100	52
71602950	34.38
75140990	27.38
93401010	180
93401010	180
27120030	32.88
51154100	52
75140990	41.06
71602950	51.56
27120030	16.44
93401010	240
14106200	28.35
93401010	330
94100100	240
94000100	525
56205011	61.25
11430000	340
24142310	80
25230210	84
94000100	345
63149010	1144
13110110	194.25
75216113	30.75
22701040	120
94000100	345
58145112	129.38
27560670	57
61210000	124
27510312	120
71401031	30
95320500	372
58106555	132
51184230	56
94100100	480
94000100	720
56203056	485
91102010	4.58
61210220	124
63107010	118
92306000	300
91302010	21.19
83106000	14.7
72116000	35
72125100	25
73101010	27.5
74101000	90
94000100	120
24123301	135
83112500	9.79
75111000	39.66
14107010	2.35
51301620	57
94000100	300
53209015	22
11112210	122
92103000	240
91101010	12.5
11432000	198.45
94100100	4800
92410310	512
27510172	115
71401030	110
41205013	126.5
14131000	33
32130000	54
92410310	496
52215100	84
11112110	320.25
57213000	114.19
11112110	320.25
24147300	170
92410310	372
26100110	170
72125217	270
51109010	31
81101000	4.73
92121000	263.5
91101010	8.33
57135000	21
11112110	198.25
24124201	101.25
83107000	4.58
75113000	26.25
73101010	55
75111000	7.44
56205002	122.25
61210010	341
57135000	21
11112110	122
27540150	233
61210010	341
91101010	4.17
24144301	160
58150510	99
54102050	20
11112110	183
63123000	66.06
63101000	54.69
94100100	270
92101000	360
11112110	5.08
91200040	1.65
61210220	356.5
26319145	110
74406500	8.53
63101110	143.44
58145111	129.38
94000100	240
53109200	42
92305010	240
91200040	0.83
11112110	122
61210250	310
55205000	75
42202010	16
72116000	35
83210100	5.1
75109000	4
94100100	180
58145112	172.5
67202000	124
94000100	120
73101010	61
94100100	150
27243000	196
74406010	15.63
67202000	124
94000100	120
58100320	170
92530610	186
58104730	314
54401081	28
53209015	15
57126000	41
11112110	244
54401110	28
92530610	186
22101020	79
56130000	35
83107000	6.89
92510650	108.5
53206000	80
94100100	45
11112110	320.25
52103000	420
94000100	315
56205008	523.38
94000100	195
64104010	155
71202500	21.88
63101000	182
56205008	207.38
31105030	40
94000100	255
54401081	60
71200130	60
92410310	248
71801000	244
26107110	113
83112500	9.79
52103000	35
81102020	14.19
92305040	496
91745010	29.6
52206010	66
81102020	9.4
58100320	285
92171000	186
94000100	240
63107010	101
56203066	180
91101010	4.17
51180080	105
14301010	9.67
24153220	75
92101000	195
12210400	3.92
91101010	4.17
94100100	507
94100100	360
56205008	316
27311645	1008
94100100	360
94100100	360
31105080	80
51101010	24
81101000	5.75
92101000	360
11112110	7.63
94100100	507
92101000	270
12210200	15
91101010	4.17
58104740	158
12310100	21.56
74402150	23.34
94100100	507
91611000	159
24122161	105
58146382	62.5
94100100	507
57304100	21.5
11111000	61
11111000	427
25210280	114
14410110	42
71200100	20
94000100	300
54401110	15
64100110	217
11432000	64
58146322	93.75
14104100	14.13
92308000	434
11111000	427
11830160	22
94000100	300
13135010	68
27510251	225
21500310	85
11112110	320.25
24127200	175
72122228	72.5
24100000	4.22
22101140	864
92305910	3968
91101010	100
93101000	1440
94000100	1200
92302000	540
91200040	1
64104600	124
94000100	240
95230010	8
92101700	240
12140000	30
92101000	240
12100100	15
91200040	1
91107000	1
58100010	88.99
71403020	66.66
41102030	45
28500040	14.56
51160110	50.99
91707000	23.2
92308010	240
63135010	150
27146100	283.5
56205000	59.25
42104000	24.38
57228000	122
57123000	28
11350020	122
25221460	60
31105005	46
51301020	25
81103080	4.77
63137010	115
94000100	435
92101000	360
94000100	240
54403110	17.5
73101110	87.5
75503010	37
13110100	222
94000100	240
63101000	223
71801010	372
14201010	210
63141170	249
51301020	25
81103080	4.77
94000100	240
57125000	7.5
11112210	45.75
24142321	50
24152251	70
71501006	375
52103000	108
91302010	14
92410310	155
41201020	63.5
94100100	507
42111100	4.56
57125000	15
11112210	91.5
25221405	35
52104010	30
61210220	310
92130010	240
91101010	8.33
12210200	15
94000100	720
22701010	35
74202050	360
92308020	300
52202060	110
91733000	111.6
57126000	23.06
11111000	320.25
94100100	97.5
83106000	44
75113000	22.97
74101000	34
75111000	280
73101010	10
58403010	210.88
94100100	507
54325000	12
94100100	97.5
56205002	122.25
21101130	33.5
75221017	13.13
75226021	5.88
75111000	70
74101000	60
94100100	195
63105010	20
95201000	36
11112110	442.25
58106620	80
58106550	66
58106560	336
92410710	402.5
58104740	158
11112110	152.5
56203610	240
94100100	390
53712200	24
51300110	72
25230780	56
75506010	5.21
14410110	21
54401075	16.88
94100100	1050
27212000	117
75216113	41
71501040	125
94100100	4350
56203610	240
53710700	46
92101000	240
91101010	4.17
12210280	25
83106000	9.79
75114000	35
26155110	85
61207010	15.5
94000100	240
56205018	97.5
24122131	105
94000100	240
92101000	240
12210200	45
91107000	1
58407030	370
26319110	40
94100100	507
92101000	240
12210400	5.88
91107000	1
92410510	248
58407030	370
26319110	40
94100100	507
58106555	248
71200200	48
14620200	30
92410510	248
